file_name,cases.0.samples.0.submitter_id,cases.0.case_id,id
9cc0c202-2c59-4b3b-98d4-b79f61906879.htseq.counts.gz,TCGA-A8-A08L-01A,8bd68696-5eeb-46d7-9dc6-c39c849029a4,5cf89bfd-c6e2-40ad-aa20-6c98185ddeab
5cb04b67-53f5-4a10-859a-64652cea2b4e.htseq.counts.gz,TCGA-E2-A14O-01A,fb356957-f620-4d99-b675-1355a1d9f932,9adf7e30-8208-42d1-8f00-a89bfe9842a2
3fcf11cb-f4ef-4adf-ae8c-f6f225fafebd.htseq.counts.gz,TCGA-A8-A092-01A,38a8b734-9acc-42f9-b5b7-e51b0dfc6504,1b94b377-93d1-41d7-9ac7-47d917a88d6e
e9422605-b2da-42b0-aa64-a98472834140.htseq.counts.gz,TCGA-A8-A09I-01A,1557183c-aedd-4df6-b98a-3654667f7b69,67902e01-1e9e-4961-8a22-0dcd8a0abf68
512b0f65-4ee9-4d01-b453-075499fe9d83.htseq.counts.gz,TCGA-BH-A1FH-01A,1783cac1-253a-40af-a9ac-48dfb20e1ab8,cdaa2bc8-1940-4e70-ae45-71ebad62d3c3
ed4ae015-8f5e-49b5-886d-e8489ca1b013.htseq.counts.gz,TCGA-A8-A08S-01A,2779fa01-ac93-4e80-a997-3385f72172c3,cc326f76-9260-44fa-ad89-162a610d8556
b4106436-0adf-4e37-b006-189aec892562.htseq.counts.gz,TCGA-AR-A0U3-01A,c5f00132-1c6b-4337-af6f-596c652665cc,f158928a-68de-4da2-8817-db058cd98f8c
3ca8233e-434b-477c-8683-b1f770cedc63.htseq.counts.gz,TCGA-E2-A150-01A,4ac693e9-10f3-46b3-9d46-df3af7b0d259,98c51e97-f7bb-4874-91c4-e59e47200c02
d9b4ed1e-39fe-4378-a9f8-f5f74a284c57.htseq.counts.gz,TCGA-A2-A0T0-01A,95c53f69-0f05-4348-822a-571f3d757001,c2d99e51-6134-49e9-8c22-f6b33b1c5a54
91f35d16-88fd-4729-b4a8-09d26f20ad86.htseq.counts.gz,TCGA-A2-A0CY-01A,757df7b0-4774-4493-98bf-999ded9ac86e,34188d52-c5e9-4298-8f5c-293613b7d58e
0320d3aa-0b8c-4bda-854a-eed5a2d48eda.htseq.counts.gz,TCGA-E2-A15J-01A,1fef9454-b3e8-4d9d-a9aa-aa1f1a32b80c,4a6279a2-6328-49e8-8afe-06641cf1ed00
d487c477-1052-4b32-8df9-edf0e6872bd4.htseq.counts.gz,TCGA-E9-A1N4-01A,69a68fbc-e43d-4652-85ee-693211bded47,3b1a1223-f620-4d7a-a073-cc35da5b776a
f4274249-5d92-402a-bce2-d28579e87f33.htseq.counts.gz,TCGA-A2-A0CQ-01A,ab34a9a2-d72d-4106-94fb-118844b1b60b,da2f86e8-78bb-4af6-abe0-052ff13f346c
61f88053-5c64-4141-b6ed-f2a472095b3e.htseq.counts.gz,TCGA-AO-A0JF-01A,f357fe19-5359-4662-8ce9-aa996132283b,7a8c42d0-8507-481e-8e77-f00a119affaa
3c49cb1a-c0f5-4b74-81f9-aa18d3da1e43.htseq.counts.gz,TCGA-BH-A0DH-01A,491b6364-1223-474f-816f-e248c8c841e2,65b8d724-2d70-4858-807b-9e9eb943b930
33fa1673-1d0d-4838-a313-1929c5af60d1.htseq.counts.gz,TCGA-E9-A1NG-01A,659b0170-e914-45ff-aa55-fcb8d3dc7b8a,db7a781d-67d2-4859-a6f5-c167cd64d149
ef647ec0-3322-4dd2-84ca-83bcd786b765.htseq.counts.gz,TCGA-E2-A14Z-01A,d7ce6b79-f7c0-481e-9dbd-6273f01c9786,a20214b3-e3f6-4950-93b1-d76ac00c50d5
1324ee08-213e-44c7-b28a-849d091ce308.htseq.counts.gz,TCGA-BH-A0H7-01A,2021ed1f-dc75-4701-b8b8-1386466e4802,e0bb3c6a-4829-4fdf-9a78-e31dc4668e27
6d29821a-4682-4942-aa03-b3260d2788e8.htseq.counts.gz,TCGA-BH-A0W5-01A,da9c10ea-c13f-4d88-8b94-a0cbc106d036,b75f3992-ec24-426c-a6cb-eea1eb658e1d
dd538c2f-a55d-4f4c-a83a-1507bf365403.htseq.counts.gz,TCGA-BH-A0H9-01A,0f64edec-0f1f-4025-8a53-75f9534f7828,a93597df-f552-4b43-9985-3a0955b03a1a
93c46e63-3686-4883-a9de-7606ddfc11f0.htseq.counts.gz,TCGA-AR-A24L-01A,de646f6a-6d50-4be2-b3cd-f17554b234df,b5b889a7-5602-49b1-939f-9af4b051eab5
bbf9a30d-3067-491b-9aea-0cb9bed91969.htseq.counts.gz,TCGA-A8-A07F-01A,5d688049-f271-40ef-813a-d37240ffe21c,45538d6b-97c4-4d98-9c5e-f2c331e9a6ef
d09f7126-4c4b-4f95-918c-b12b5ca080e3.htseq.counts.gz,TCGA-A8-A081-01A,9d876f05-5080-4c4e-9bf5-45f631d381e5,f264c12a-e6f4-44da-90ef-bf0845197eca
f6170d9d-53fb-478d-b305-ab3fd5c4ecc8.htseq.counts.gz,TCGA-A8-A08O-01A,5f5964a8-8e07-4620-98f0-93d162dbc31e,2a3e7698-ba94-4f1d-acc2-825debe9a185
e152cfff-98ed-4984-8ca4-92e2f5c6ef4b.htseq.counts.gz,TCGA-AR-A24Z-01A,9fefbe7c-f66a-4940-843e-285cb7b392c1,19662bc7-e171-4a8e-b88a-4bd95c553b0c
b76eefac-da30-4ee4-9670-4afc45f86b4b.htseq.counts.gz,TCGA-A1-A0SE-01A,c397e6c2-ba3a-4f5e-a258-c140611192fe,f27a0b2a-5acc-4b0d-b5b4-1e1be0d09374
5525258b-a896-4735-bcfb-63db002189e3.htseq.counts.gz,TCGA-AN-A0FJ-01A,546248b0-22a0-4b70-a437-76fb0a238a0d,682790b8-1bf6-46bc-b913-53a6cfc2a23d
1cf5a03a-2e3c-427d-87d3-3215724dc6fa.htseq.counts.gz,TCGA-A8-A076-01A,23dabeef-8e3c-44bc-9a12-a9522d17be5c,550a167a-c618-4fde-8995-1b1b9b5abf2b
1cbb4ac2-5588-441a-85f9-59deffb16a22.htseq.counts.gz,TCGA-AR-A2LQ-01A,4229e432-6ac5-49d2-b58a-e8713ddb79bd,714c3848-60c3-45bd-afaf-8889f9b005d0
e8ba3864-1068-4ff8-9a11-01f37ad6dc81.htseq.counts.gz,TCGA-AR-A250-01A,a0963e93-b63e-4de2-86c1-81302e271d3e,affef79a-e75d-4efa-bcb8-34203ca6b3c0
0d604955-ce10-4fa9-ba8b-9417c5719653.htseq.counts.gz,TCGA-A2-A0D0-01A,324bcba2-f6a4-45a6-807c-215bdffcca21,cac41f88-c25a-413d-9463-5fb3b8c38c57
6d44a9ba-d0f4-4d8b-b368-036d00198d1f.htseq.counts.gz,TCGA-E2-A1IE-01A,2d0d7ff4-7866-4ae1-9cf1-a3c7f4cbe48d,bb3302a4-fa7a-4a03-97eb-367f0f293673
c9b778fa-3a42-4447-8788-efa1dec49899.htseq.counts.gz,TCGA-D8-A1X6-01A,42e47f3a-dff7-41e4-8f84-146d97e8ab72,6ae8c721-8f9e-4b44-879c-ac0bdbfc9531
acf02cd5-270d-40c0-864d-abebe048f309.htseq.counts.gz,TCGA-A7-A0CH-01A,9de678e5-67ed-4453-a98b-7ac351d5d0f1,d51531f1-0f18-4124-b972-f849dc1563c1
03d7d46d-fc0b-41ad-9086-414355a432af.htseq.counts.gz,TCGA-BH-A0B0-01A,66af34ea-f471-4092-aff6-9ac9a5b75b11,1b8ce3a3-4e5b-407f-a765-20d3ca124b5d
c8f22456-214f-4648-bf99-c2addece6502.htseq.counts.gz,TCGA-A2-A0T3-01A,058dcb78-bed1-40c3-a6c2-a0cc40065531,b1f6dd16-5778-4e86-b1e3-b6fd532f9b76
8e21887e-f3ca-4c2c-819a-538952264c23.htseq.counts.gz,TCGA-BH-A18V-01A,6b960b58-28e1-41c6-bd6e-7e669c6aa4ef,3c4efae8-0a57-43b2-b6fd-c62f1f33da28
35d82424-20d4-4d27-940f-770d4e0505fa.htseq.counts.gz,TCGA-BH-A0DI-01A,27ba717a-5cd8-440a-9345-4ae086f6efca,e47d6a84-b94d-4bce-b71c-a8f2919eb628
bdd8c340-250b-474a-8802-7653b7884ced.htseq.counts.gz,TCGA-D8-A1XR-01A,70f34c5c-3671-44c8-9469-99f9786efec1,55c82dda-6aa0-437b-ab09-fa6c7881855c
4d5b0ba8-64d8-404b-9a83-fc4111686afe.htseq.counts.gz,TCGA-AO-A0JM-01A,44bec761-b603-49c0-8634-f6bfe0319bb1,4ac6befe-b431-46b0-bd66-afb0285a756d
5c09d572-3fb3-4b7b-ac32-279c6351554c.htseq.counts.gz,TCGA-E2-A1L9-01A,5ea18514-51ad-4844-abea-15e82f0b10c9,6b9cd32b-a94a-4c04-ad74-485282e9e782
74b61bc0-93ff-43aa-b495-467f54415731.htseq.counts.gz,TCGA-D8-A27I-01A,9c55032f-4db7-4026-ae83-8d060dd8e3fe,eec46400-a9a0-4607-9715-c7fc2e84abe8
8fd4ceba-6ad2-4726-bf8b-f0316640305c.htseq.counts.gz,TCGA-BH-A1ET-01A,8986a141-eae7-4157-b695-02cc6fc3b071,4f1c82e6-d92c-463f-b00e-f0353d2fc493
ce137517-0320-46dd-b4e0-82c02773ba97.htseq.counts.gz,TCGA-AN-A049-01A,2e1e3bf0-1708-4b65-936c-48b89eb8966a,bd9830b5-727f-4c2a-b31a-1ee6c0412bf4
253937ce-abea-4db7-8457-b983156373d7.htseq.counts.gz,TCGA-AC-A2FK-01A,79126e88-9cf8-45ff-bf91-a98da3b304d7,e3d27602-0916-4289-b0a2-daf68b50b083
a963531e-49d4-41c6-b19a-ba5b94b8af94.htseq.counts.gz,TCGA-EW-A1OZ-01A,8f912a40-3251-4e1f-ae65-1f93d71f9881,68a33d82-271d-4bd4-a0ed-fffd937df323
90c4dd6e-a5cd-44fb-ad0c-8a27d88429c5.htseq.counts.gz,TCGA-A1-A0SJ-01A,a2db9dd1-44d5-48b5-817c-a21a85fadb21,09facf0f-b696-4f35-a711-327591038755
21b33b4b-04e9-4205-919f-8ec6b2e0cca0.htseq.counts.gz,TCGA-D8-A1XL-01A,2b19a6b4-7a17-4452-b4aa-6fc18adc0c3c,69b73392-0ae9-402a-9fd9-8220d8a7526b
e3a6fb76-0374-4823-91ec-7caaad95f1b9.htseq.counts.gz,TCGA-A8-A09X-01A,27b05b15-a44b-45ed-a6e3-e7d1ca488ea9,09bb8127-df83-47c1-bbc3-94ee17f860f3
98591c77-f3ae-47ba-94ea-a15cff8a2102.htseq.counts.gz,TCGA-A8-A07L-01A,e89a9deb-6321-4e61-b412-b4993d4277dd,096b3ec2-4f1c-40da-927d-85dd84793ae2
996000bc-080d-4559-80bf-c5059838622a.htseq.counts.gz,TCGA-A2-A0T7-01A,43d5632e-7272-4aad-9496-7f5a99671223,950c37a1-6a6f-4d6b-8cfe-95d8e287c9b6
f4ff65b1-0c38-4cc3-85ce-52e8a0640446.htseq.counts.gz,TCGA-AN-A0XV-01A,ac18b3a3-8d52-4e35-8625-673171a7fd92,ce31c6d8-3fca-4eb4-8ec8-0612af14ccf5
1b70d7d9-1d4f-4912-820a-e7ccaa0c9038.htseq.counts.gz,TCGA-D8-A141-01A,42f6f503-4cf6-4a8e-b5fe-b44bccf6b38b,114f9d06-c1f3-43ca-9188-d64269898250
141d81ab-3493-4e25-b9ee-17a905f68b23.htseq.counts.gz,TCGA-A8-A07O-01A,cf9db1af-17f0-490e-8139-142bd704763a,494ce558-6b92-44f8-856c-1a5dc6091ad3
9b4a8702-e00c-4a28-9e56-5a32bf3313af.htseq.counts.gz,TCGA-B6-A0IG-01A,34ab0cb8-bf19-4cbb-b4eb-3c45ee5aa60b,520ca7b7-a443-4414-9552-769655f29646
d952c1a5-7755-4702-9f65-3ebc2edbb057.htseq.counts.gz,TCGA-AC-A23E-01A,e7bae6e7-f779-449d-92b9-66996041e00d,0456ed20-9674-46fc-81d3-5ca49ab57b6e
f790ef4c-71bf-43a7-a610-4006a4c0a42c.htseq.counts.gz,TCGA-A2-A0CX-01A,c744fc13-3aca-4245-9e24-abd368cc8bef,89d71267-35d4-4e87-961d-825dfd74d854
1c903a79-fbee-47a4-8847-79d9242a2fcf.htseq.counts.gz,TCGA-E2-A15H-01A,5580b21a-2cdb-4777-ad79-6e06654144f5,aad765b7-ce4e-4c72-8518-3aff0dced551
5f615a4b-f0c6-4313-88f3-a2a8f4a713c4.htseq.counts.gz,TCGA-AR-A1AX-01A,f72c1d69-da35-459f-8542-59bfd6c09c23,74596ce5-9b85-4915-803b-acda459acb5b
c77a24cf-b389-4c74-8477-792a1529b1fb.htseq.counts.gz,TCGA-E2-A1LL-01A,2a84997d-ccee-4f46-bea2-752534f26416,2b50c27e-6406-4a6a-8555-c77918c78346
a8a58442-78f5-4876-b25e-c04339eb6f26.htseq.counts.gz,TCGA-C8-A278-01A,65077db7-dd59-4362-9d28-d5a9154e9be0,dce06602-a4bc-4103-915a-c9475f157006
70089c01-2fbe-4501-bccf-747b40872d6a.htseq.counts.gz,TCGA-A1-A0SH-01A,a6a863d9-b39d-4965-b47f-79a1bcf3c976,3ff20106-2954-4e42-9d50-480b78abf5ce
470d1bf7-55b9-4c8c-a3f3-f7ad6c1a4c77.htseq.counts.gz,TCGA-BH-A0AV-01A,790ff5db-b7f3-4946-aaed-305f66b1dd6a,0d92c396-aa52-4703-b0d1-2847d860e7e6
98fca957-e5a5-42e6-80f3-0711363b4c4c.htseq.counts.gz,TCGA-A2-A1FX-01A,ac6d3ba9-f84f-4657-aa85-4d66fb7c09da,2bd40af9-58c5-45c5-8ef0-5d8a8d824edd
c5375772-6f28-4bf2-bd70-63a8872b7b7c.htseq.counts.gz,TCGA-AO-A0JL-01A,d5d8e76e-2f2a-49bc-ba0a-d51283611b16,6416384b-2b9d-473b-a7e6-016a1df4ed29
5627702f-b816-439c-8ae2-43b51d455432.htseq.counts.gz,TCGA-AC-A23H-01A,7dcf550c-90ce-4f63-aecd-0e46897e2a3e,2651f14d-5340-457d-a246-48ffc5861ea0
249869f5-8812-410c-89f8-2b7df632ac85.htseq.counts.gz,TCGA-A2-A0YH-01A,298d33da-15af-48cb-b30f-eaf54e7baa43,a0e351f7-9527-4383-bfae-e5d8ec440857
5c006621-470c-4d58-9c59-804988b955d9.htseq.counts.gz,TCGA-A2-A0CS-01A,d071c16b-7cee-45ed-8ec9-612418143815,d81cda31-7398-4e51-9276-4158cca07806
4dced115-7653-470d-b341-be1a447175db.htseq.counts.gz,TCGA-A2-A04Q-01A,b5fba77b-1f50-4e71-95b2-566afba4bdd7,06072d2c-78fd-4d11-a9be-e36673a89324
2edcaaa7-63b4-40b4-abbe-5d7a84012e60.htseq.counts.gz,TCGA-E2-A1IU-01A,001cef41-ff86-4d3f-a140-a647ac4b10a1,652f9fa7-2408-4359-b8b5-07af1ee238bd
f02c6de4-67f9-465e-bbc1-3d48ae377313.htseq.counts.gz,TCGA-E9-A1N9-01A,994ca1f5-ad10-44ec-aa21-71fc2940653b,bc03e189-ee0d-4fd7-b15c-aa66eb1e8bd3
412fcc8b-734c-439e-a540-33e9a43cac9c.htseq.counts.gz,TCGA-A7-A26H-01A,dddd8e2f-e540-418a-b02e-698d18a12c14,89039d8c-d631-4898-99b2-6d188ff7f02c
2bdbf400-8324-414c-8296-601d4a8c3eb0.htseq.counts.gz,TCGA-AO-A0J4-01A,a9b7d7fe-be31-4f71-afee-c1bfdf511888,8614d067-1d0d-4765-9020-81e55fb3f356
28973531-fd03-4f86-8cf5-4c6941560c37.htseq.counts.gz,TCGA-A2-A0EW-01A,8d5fe6e8-d2cc-481f-a6a1-9cb6e7982cde,4bf593e2-123f-4000-8f51-a55a71c95f6e
003d640d-3bfc-4791-b241-4a3206d49468.htseq.counts.gz,TCGA-AR-A251-01A,8c51bbcb-7c8d-47ad-9193-70ca157c6900,1a21e65d-e15d-4427-a7e2-d9d96308bdb6
996415ad-eec3-4712-a0c7-e099ff6df33b.htseq.counts.gz,TCGA-A7-A0CD-01A,09765b0a-94f6-47d2-af56-93368084ac3a,d43c52b2-6de7-4a59-81b1-c66eac6d169f
49e76e89-2cca-45da-91ac-e4c8c9c4d35e.htseq.counts.gz,TCGA-BH-A0AY-01A,93ed6066-b567-4e1c-ab81-23370f9d3452,6d864350-d0a4-4bdb-9eb5-b61cbf6415f5
d998e259-4ea6-428d-8c47-4bc4656dbaa7.htseq.counts.gz,TCGA-D8-A1XS-01A,1026e0bf-5640-4fa5-b65f-4f11e8e76b18,0c00a19b-435a-4744-b142-feb64722abc1
ef9be0f1-2a17-49b9-b90e-2bb2e4f43c84.htseq.counts.gz,TCGA-BH-A0DX-01A,035cb359-eac3-484a-9e88-3ddc739440a3,4359de5b-be34-4bec-8d31-171ff1397533
b4824c2d-fed2-4fad-bf6f-797119546006.htseq.counts.gz,TCGA-B6-A0X4-01A,4e42fdc5-2a8b-49e9-87ef-6db7a6692d08,07f821fa-5e4c-486f-a1ea-e32375219bd0
b39d696e-8048-41d1-a849-4cccdaf54d06.htseq.counts.gz,TCGA-AN-A04C-01A,66072c06-f251-4f0b-b6ae-12b407c52cc6,75882f09-d3a8-47a9-b28e-1756ac6acb29
21feac5d-641f-4802-a910-51b73431de3c.htseq.counts.gz,TCGA-EW-A1J6-01A,87281a89-91d2-44f7-9f80-668567ad5c72,e8fa892a-ce57-4314-90e7-0623bbe577e3
99b36a99-25c3-4ce9-9c0f-bbbdedbd31f6.htseq.counts.gz,TCGA-E2-A105-01A,b0bcb829-cee0-4247-bb75-093a5bea89ee,78465bf0-d33e-4858-935f-fbf2915796be
aa08f8f5-e41d-4987-aa65-5cfe5fedeb1b.htseq.counts.gz,TCGA-C8-A12Z-01A,42621dfa-abfd-4c7d-8bc5-a02a09d1c2b4,74819dc1-d38e-4cac-8b16-fd02c393ad57
3ec6fe34-7876-4369-aa8c-c0fd901c8aa2.htseq.counts.gz,TCGA-AO-A03R-01A,2e82e576-3095-4aee-9853-65f676647c34,373cfa1b-5a67-4426-9858-f2649f2758bf
dc322491-2407-401e-a422-96be40d6518f.htseq.counts.gz,TCGA-C8-A12W-01A,6adca853-1b09-47ff-814c-47b732a76d96,95b09cb7-23c4-46cd-834b-cb1a25128160
52f569c5-6c2a-472d-8dc7-c259ff8b0c32.htseq.counts.gz,TCGA-AN-A0XT-01A,3e25056d-d137-49f5-abaa-f68509426600,7a312200-3072-41bf-8267-4fa24d311e97
02939ecf-77d0-49fc-a04b-8fd5334b44da.htseq.counts.gz,TCGA-A1-A0SD-01A,c462e422-eb8d-4daf-9897-2a9c6cbd783a,3230e77c-6340-4620-8555-dd66209f1eba
c09b211e-fb38-415d-bca4-487c9844ca39.htseq.counts.gz,TCGA-BH-A0E6-01A,6c0066e3-96df-4870-bcd3-98cda64082e9,22b167ed-6e7a-4e02-8110-831dfcfc8070
020fd3f7-63fb-4995-b96d-6c18bf292e14.htseq.counts.gz,TCGA-E9-A22D-01A,cf0a3f38-5850-44e1-8574-808bd37d84a3,abc1e31b-8a79-4480-8b15-d926fb2de417
c6e9cad6-fa27-439a-a5eb-eab1bc1c6a71.htseq.counts.gz,TCGA-AC-A2FO-01A,f5d4c2d3-cc69-4b38-8551-0917e3622a68,619084ad-480a-48d6-a5e9-50f6fd5d6176
900a1913-f3b7-46ca-88be-c180a5fb5265.htseq.counts.gz,TCGA-A2-A0CP-01A,fe15c48b-116d-461e-9b40-68514730fd18,967eee42-3b91-4735-a914-3d950754c1e0
34cfd6c0-ebeb-446e-aa8c-a33358c6bdde.htseq.counts.gz,TCGA-E9-A1R5-01A,23c21dea-3713-408f-ba56-f7c586e9f206,24e753ff-3b93-4d61-b3c0-3c6ad12686db
7bda8b48-9d55-4d47-bcfc-b5b71d9db7da.htseq.counts.gz,TCGA-AR-A254-01A,6014a582-d22e-46e1-9000-c8e2fbad7acf,8fb8157c-7a49-4a21-8829-ca5220096f99
49169d14-c16b-4f51-9cf6-4191d3d2e25f.htseq.counts.gz,TCGA-A8-A09D-01A,36449392-de76-4ee9-bc09-627a07e18727,1f21d523-6520-40d1-92b5-77992744f8cc
0d6bb28b-f5d1-4847-9aa9-bd58af1a7198.htseq.counts.gz,TCGA-BH-A209-01A,5258294f-ef5b-4091-9183-6bcc545d54b2,19ac7f9a-051a-4d31-8bfa-f1a533f5d4f0
eaee0d82-cd7e-47a5-859f-59b7bf5ad6a0.htseq.counts.gz,TCGA-A7-A13G-01B,6cd9baf5-bbe0-4c1e-a87f-c53b3af22890,26562f3a-6491-477c-888b-8cd9e994233a
11b92965-3650-4f3e-a6da-65728487d7ab.htseq.counts.gz,TCGA-A7-A13D-01A,8785012f-f73e-4d68-87cf-1d804af32782,a26a5dc8-1f9d-4f6a-917a-7457f8f8c056
0c2cf133-50aa-44c9-b4a8-5d17ac2f54f4.htseq.counts.gz,TCGA-D8-A1X8-01A,8624354c-af25-423c-9c71-48a5dd821097,b1b5ae68-5d15-473a-afb0-83c9de200627
943f8d82-d39d-4621-a357-6ff69e85a6bf.htseq.counts.gz,TCGA-BH-A0W7-01A,9f80649b-a249-4fb5-97ad-059a30e13fea,d0f33491-a607-419d-9696-7a627fa9e7b8
e733093b-8a60-46d7-9ddd-ec8a82206126.htseq.counts.gz,TCGA-A2-A0EO-01A,bf88ddf5-a6d4-498c-bf7f-db9bfabff72d,37c8c51f-49ca-4a30-8260-a44bc89c1569
6e0e0989-0b95-4f1f-8853-2da52fd6a6fd.htseq.counts.gz,TCGA-BH-A0W4-01A,0772cdbe-8b0d-452b-8df1-bd70d1306363,bc571e05-b9b7-4ef1-98db-c05fdb94aa80
a7450ed6-711e-4879-b87d-68caabaee840.htseq.counts.gz,TCGA-A7-A0CJ-01A,d69e59a8-b10b-46f5-b859-b6c178d90506,ec7cc0ff-107b-4749-982d-a27aa1c57600
592f19d7-8afb-4db6-9409-24ded8862985.htseq.counts.gz,TCGA-AO-A0JI-01A,e17c565c-9857-4df3-a352-903b53093c85,e7195ebf-4fb0-4126-8b29-9d028ea6aaef
7a494c60-48a3-486a-83c2-aefb4c160a2c.htseq.counts.gz,TCGA-A8-A06Z-01A,2399caeb-ead2-4003-af38-809db4ac2e2b,ca2da18b-7519-457a-9e3b-4e4732744669
bdceb6c5-77d1-43e6-9046-1340502c2a60.htseq.counts.gz,TCGA-BH-A0DQ-01A,a851ca14-7bbf-455b-a054-ec03979a4247,9712e8de-eee1-4495-b00e-c2bef627abd0
2ac83384-33be-4500-b1fa-9d19eb2de6fe.htseq.counts.gz,TCGA-BH-A0HQ-01A,f31c21b6-0f7f-435b-9e24-97c909755c36,02a1aabc-844d-4498-9b49-f914cbd05db4
c6bcced6-eb76-43f3-963a-967f1cbfec38.htseq.counts.gz,TCGA-C8-A1HK-01A,52c35691-efca-42f5-a03e-02c9f872275c,223dfeb8-5f7c-44e5-9816-40605863befa
e7132b1c-b839-46ac-80ab-989ceeb3c157.htseq.counts.gz,TCGA-AR-A24W-01A,67526f5a-3a30-45b2-aeab-2b21a855063e,ccefc078-54f7-4807-86b0-345a681afd44
12ae6516-f6b0-4b4f-adee-e9f98f814a06.htseq.counts.gz,TCGA-B6-A0IM-01A,5a4b7098-1f6a-49e9-b364-29d6d34f5bd5,ce48942f-5773-44b9-a575-c4c7191a7045
e3067466-096f-4bea-993f-b0469a7e11e3.htseq.counts.gz,TCGA-A2-A0YG-01A,c0892598-1f7b-4f23-9cd8-731f797753d5,5090a216-cffd-4842-a467-f10e209c33cb
968ba83a-fbf6-45ca-b8a9-6543b30be443.htseq.counts.gz,TCGA-AO-A1KO-01A,c25898b4-eb33-42f4-bf3f-bf532a929e7d,e888b19a-05de-451b-8ec0-143daf4e8642
1d293e9f-7672-428c-be8d-3d180c8e8590.htseq.counts.gz,TCGA-A2-A0CL-01A,5c8983f2-9788-4dfa-971c-3ec457b6166e,db45f373-e402-4261-b10a-9e5baef88fd3
e7d40080-17f9-4d2c-a5dd-33ac2fb61f31.htseq.counts.gz,TCGA-A8-A082-01A,5e4187c9-98f8-4bdb-a8da-6a914e96f47a,a972683f-ecfa-46da-94b9-4683f696272e
c42cc842-bd51-456c-bb5f-f900c8223dae.htseq.counts.gz,TCGA-E2-A1B6-01A,e0b1bcd2-1139-44b9-98b3-67bcf92bcc39,62407fba-fb7c-46cb-ab66-f2a49470a0e9
07b7d5d5-916e-4744-8366-9dbba5ee32bb.htseq.counts.gz,TCGA-E2-A14P-01A,e4fc0909-f284-4471-866d-d8967b6adcbc,e436f0bf-b608-4535-8fe7-a0dd6462cee7
f828b2e0-2ad4-4669-9f1e-2ef2dd74706d.htseq.counts.gz,TCGA-BH-A1EO-01A,4510295e-8aa7-4ef1-b2b7-91cc902f8200,02800091-2990-476e-bc00-e179b9494710
ddf98c57-1c48-4277-8a49-c74f52141723.htseq.counts.gz,TCGA-AO-A0J7-01A,9536bec0-dae0-4d63-a1b3-956741835243,dba7c6d8-e113-450a-94bc-ab55da01eaa5
c1efb56c-bcb2-4f9d-a291-b2c05217de2a.htseq.counts.gz,TCGA-B6-A0I5-01A,1a18974d-967c-4727-b42e-12ae7be66589,0d906672-4f62-4e7d-bc35-229e848ef327
ee7d6b4b-a341-4a9b-9a3a-38526e749cdd.htseq.counts.gz,TCGA-E2-A14N-01A,752ad011-79e0-494f-9868-98bf6feb28f8,2bb5463a-e3f1-4c8d-bb76-683de37bd3c3
90d19c5c-f80b-454b-b776-99d13f01617e.htseq.counts.gz,TCGA-A2-A0EM-01A,2fdfd287-d13c-4910-9788-73987d45908a,cf037f12-6d3b-42ff-a3b4-fde3f65d9dab
71c3f9c6-9226-4a8f-910a-3cee62dbeb3c.htseq.counts.gz,TCGA-A2-A0SV-01A,ad01259b-d858-40bc-a6ba-0bb06e996afb,dcff2072-c1f4-4b0f-9cda-8a57ef192499
92d61df7-5fb6-440d-8a44-fcc1f51c2aee.htseq.counts.gz,TCGA-E2-A1L7-01A,791c5768-f0f5-4ab6-86eb-998e5c4b49e3,6c2aad88-4a1e-444a-a4f3-99250640170d
723562fb-cff9-4cd4-94ed-9ae9cde55a9d.htseq.counts.gz,TCGA-EW-A2FS-01A,d34471a1-b367-4f8a-b35a-c5901c4f5503,299edc06-b321-4dcc-aecd-db4b1e204550
0a3fb653-84e8-426a-999a-8dc8127dfd6d.htseq.counts.gz,TCGA-BH-A0B8-01A,d3a75976-67d3-40fa-9f6f-cf2a3d7b773c,3999296c-e924-4fcf-934d-afa6f2306cba
98da76dd-0fb5-4313-a277-a122c205e843.htseq.counts.gz,TCGA-A2-A1FW-01A,54883111-d475-4515-ba3f-fece8a71e79e,b24574b5-2229-4ca8-b6fd-65fd6ced0ef8
bd556315-a050-465f-9a41-bdebe7e3eb61.htseq.counts.gz,TCGA-A2-A0CM-01A,eb2dbb4f-66b6-4525-8323-431970f7a64e,c8ac0300-4ea5-4315-a8e8-aa69552ce03c
9ad28472-32f0-4cb5-ba51-17d3e75fe85d.htseq.counts.gz,TCGA-BH-A18Q-01A,db4bc6aa-2e7d-4bcb-8519-a455f624d33b,1145f14e-29f4-4bc5-a830-818a45260f01
0dd6e77a-a4e0-46bd-a382-64eb35bca67d.htseq.counts.gz,TCGA-A8-A09B-01A,3828b534-908e-4953-a3fb-07d01cf49c7d,e3f9c5c4-9711-44e6-aef1-a0e6027eeb68
b40a318f-fc61-49e5-ab41-c2e41510a12c.htseq.counts.gz,TCGA-BH-A0DD-01A,dba9beec-5e51-48c0-9229-0ee286a02a1a,866cabeb-a740-4ba3-a680-dcface1fbafc
6069387b-32a3-4e1c-8386-050aa2da67c4.htseq.counts.gz,TCGA-C8-A26Y-01A,4d51159f-ab2f-40e3-a363-847c3654431e,85997a2a-b2ee-4c6e-91ae-aaf1ce7135a7
