file_name,cases.0.samples.0.submitter_id,cases.0.case_id,id
7f92fd47-9938-4069-bc1d-ce6d7d6c1dc4.htseq.counts.gz,TCGA-A7-A13G-11A,6cd9baf5-bbe0-4c1e-a87f-c53b3af22890,573b6ee3-5d0b-4e71-a167-3531e38340d9
1f226697-d1b4-4b04-bed9-3bea79fcd755.htseq.counts.gz,TCGA-E9-A1RI-11A,dd3bfb26-b534-4917-9c4d-9fe7b6477762,4a0880ba-e1ff-4ccc-a95d-310c5e25a208
17ceeaa5-3ce3-4b34-8a52-fadcd8c8e893.htseq.counts.gz,TCGA-E9-A1RB-11A,94b95984-b2fb-4e42-8887-45e7086c3179,2bbae29a-891d-40ff-82e4-37799aa6e3e0
9075b4ab-16ef-4cdd-bfe5-855d18b15e11.htseq.counts.gz,TCGA-BH-A1EO-11A,4510295e-8aa7-4ef1-b2b7-91cc902f8200,15877ef9-8b99-4f7c-8c7b-4ba02d7c7991
6a818968-d75b-44b5-8b1e-53ff8274ea92.htseq.counts.gz,TCGA-E9-A1N5-11A,f954de05-1b44-4087-8933-6cc72d81028d,e054202c-13be-47be-9475-860e444a3f17
352a2653-8001-44cd-852c-288684114104.htseq.counts.gz,TCGA-BH-A0DL-11A,ba39bfbc-5cac-4f6c-b55c-4eee3466ee93,a91fb105-8a6f-43b6-99f3-a2a03eb41ee6
c4261805-d89d-4cf0-8dd6-24a8f504a9ed.htseq.counts.gz,TCGA-BH-A0BJ-11A,d6f911b5-e895-43f8-8f86-0ac2f1bc6fae,ed48c8a1-5eb6-41f6-b92c-f06c19cf2500
22562d81-b588-454e-bf1a-c67bd24f0d54.htseq.counts.gz,TCGA-BH-A0E0-11A,20e8106b-1290-4735-abe4-7621e08e3dc8,f8cd3f2b-91ba-4364-ae04-63ac9b6c055c
6a508e94-c094-4c0f-85c3-5ea50b54a399.htseq.counts.gz,TCGA-BH-A0DT-11A,74f31744-0aed-4633-beec-4e203315f0b7,bb1c93af-5c44-4f7b-8d34-ed1940472570
95c0cf0b-7077-4a93-9590-3948e55c6e31.htseq.counts.gz,TCGA-E9-A1N9-11A,994ca1f5-ad10-44ec-aa21-71fc2940653b,0b1a91bc-78c2-4ca8-9067-cd18804a42a5
00511204-3512-4a5e-b664-60271e968903.htseq.counts.gz,TCGA-BH-A0B5-11A,9da462b0-93c2-4305-89f6-7199a30399a7,c63349d2-265f-49c8-a8f0-8b19530f8967
15b1a310-59b4-41e8-bbc3-19131f12ee09.htseq.counts.gz,TCGA-AC-A23H-11A,7dcf550c-90ce-4f63-aecd-0e46897e2a3e,66349271-e9d6-468b-bd25-5e649c8177b6
33dbd5a5-f760-491a-aef5-5ff8be13a8cd.htseq.counts.gz,TCGA-E2-A1LB-11A,fa176764-a76f-44c7-b97a-cd6d21e052be,e0822da0-24d1-413a-b87f-5c6a242d3732
08ca348b-8c35-4f2e-ba37-c5bcb02c7896.htseq.counts.gz,TCGA-E9-A1N6-11A,955d4263-61f7-42e8-8a6e-772a0d6c209d,b8307b22-6acc-4678-9e01-81bc433a3b3c
78847e00-15b8-45a5-8b5a-db379f48a1c1.htseq.counts.gz,TCGA-BH-A1EV-11A,417dea5f-f68e-4dab-940e-43ae8c67e5e6,470ca125-ab63-4bf9-bf05-e47236128591
b576af04-e163-4b7d-be4a-eff959d214dd.htseq.counts.gz,TCGA-BH-A0BM-11A,c2aeee6c-ba10-4cf9-b560-c739580f7bf3,7ded636b-0e6a-4119-8c65-fe0bd61c9a3f
85c33017-be81-4bcb-b452-d297c2016992.htseq.counts.gz,TCGA-BH-A1EU-11A,a1093598-d3a8-4ffe-83fc-bc7d1faff7e5,44584c59-a67d-413a-900f-cf049345d000
57cbdd69-7be9-4865-86dd-82bfb0ea803d.htseq.counts.gz,TCGA-A7-A0DC-11A,cb9f5e50-f49d-4899-8895-9367afcc1015,b2201992-b504-4892-b01e-075a59a5f599
c18ab48c-9c87-46d5-ae3d-a97f7b3875c8.htseq.counts.gz,TCGA-E2-A153-11A,be9bf36a-12e1-4386-addf-1686dc8b49de,13fa474c-29af-4877-a427-d148b4af7003
3a04fb30-378c-48a0-a02e-85cf81b31b43.htseq.counts.gz,TCGA-BH-A0BZ-11A,4a032bad-e726-48f2-8f39-e3acc109cc91,06024e67-5afb-4bd7-98af-1a5ef7abd554
7403bf3f-1678-4b86-b094-c87c993e583f.htseq.counts.gz,TCGA-BH-A1FE-11B,4aa68586-6331-4795-b40c-859386640df6,cd46404f-c6ba-4495-9f3e-be648e9bc8cd
20b241da-8e69-4eb0-a7f2-4eb24cf76059.htseq.counts.gz,TCGA-BH-A18V-11A,6b960b58-28e1-41c6-bd6e-7e669c6aa4ef,cdc4af92-5147-40ba-a2dc-b24493c17a32
2d3e6de2-dc7c-4078-8d1c-aecac52b4a44.htseq.counts.gz,TCGA-E9-A1R7-11A,2680da86-c977-4611-b75f-df015283c023,298ed433-aa1e-48ae-bb5d-5cd23914711e
a1a68fe9-9635-4b7f-b9a2-34474ef8c1dc.htseq.counts.gz,TCGA-BH-A0BC-11A,327a2395-85c8-42e1-9638-8e037a1723ed,2f17f6de-2278-4d1e-ac84-524bf54a5fe1
ed666213-31b2-47c1-b33f-f4ad44b05ded.htseq.counts.gz,TCGA-BH-A0BW-11A,5d1d00c6-fcae-479e-ae1e-de76efd41d98,7561a8a6-92f7-40d3-97a1-c32a5808316a
b668544b-f580-4057-9187-b713b843e9e7.htseq.counts.gz,TCGA-BH-A18S-11A,433427a1-bacf-4381-91ba-5fec8a0953f9,62f06358-816d-4593-8c0b-d40579593396
ab574ed8-1dcc-437e-9471-7caa4b7fc4a6.htseq.counts.gz,TCGA-E9-A1NF-11A,a8b1f6e7-2bcf-460d-b1c6-1792a9801119,c0928a8c-5074-47be-9121-2a9b95cc287f
05eb3daf-d392-4ede-87d6-8f0aef8b6372.htseq.counts.gz,TCGA-BH-A208-11A,ddcbdac6-9e43-4146-a611-d033125eba14,7d970a0a-2b7f-4946-b388-67f698aab941
f4a128be-6910-49c3-9f0c-b6bd702ab7ce.htseq.counts.gz,TCGA-BH-A0B3-11B,18eb4dfc-556f-4bf3-a411-4780209ed1e0,aaad18a4-17b4-43cb-984c-ad491c54b7f6
6598740f-64d5-4b20-af26-dac644efc45f.htseq.counts.gz,TCGA-E9-A1N4-11A,69a68fbc-e43d-4652-85ee-693211bded47,7d62fa5a-9df0-42eb-8111-989b15862d3f
4810fb0a-881e-40be-9705-9c41b143e83b.htseq.counts.gz,TCGA-E2-A1L7-11A,791c5768-f0f5-4ab6-86eb-998e5c4b49e3,5dd56b1e-be8e-46a2-9bd2-c7da4bb7e30d
0ecc60d5-6273-41f8-9fbc-70fb6373e47d.htseq.counts.gz,TCGA-BH-A18K-11A,50619f8c-10aa-464a-a227-90a7aa6ffd43,89a90fa7-685f-49d4-b9d7-5fe1f97d8a47
d8a963cd-8c5d-4b31-86bc-ecaf7e74b456.htseq.counts.gz,TCGA-BH-A1F8-11B,ee554215-bea2-4268-aaf9-784e68cdb969,35450c3a-d2f7-489e-86eb-2125b7d2a6d5
87ba691e-883a-4e45-9649-ab80e53c9243.htseq.counts.gz,TCGA-BH-A18R-11A,f6e1ec78-5ad9-4879-9b7e-262d17b166ad,7873c670-d828-4c2d-88df-ba37aacc3262
c87fff18-9dff-41c1-8ec7-99a581e404b4.htseq.counts.gz,TCGA-AC-A2FB-11A,02bbb632-0f7f-439d-b8f0-c86a06237424,9310a90b-0adc-4024-a11f-c1d76062e3f5
891fa657-fa9c-46b3-b751-e337d88e08ae.htseq.counts.gz,TCGA-BH-A18J-11A,cc074b7f-d3b2-4880-902e-bf10e667b665,6d3beb5c-4561-4692-86ff-7d3d45ac76b7
284f0774-1db5-4f86-a26c-0f967fa05d2f.htseq.counts.gz,TCGA-BH-A18Q-11A,db4bc6aa-2e7d-4bcb-8519-a455f624d33b,babec1f3-6d27-43db-8a70-785a5f09ea78
450cbf36-7dab-46a4-b6b5-d6b99d51083f.htseq.counts.gz,TCGA-BH-A18P-11A,557cb0a3-6f1b-4faf-8296-0a15c24158f9,38d8f158-ead0-405a-9d32-aa4f011dee70
44355367-8f17-4d9b-94de-993036a280f3.htseq.counts.gz,TCGA-BH-A0AY-11A,93ed6066-b567-4e1c-ab81-23370f9d3452,839acec6-3fb2-4c47-bde6-598adea4135b
2826bcb9-5ddb-49c5-96fd-a3dba5885e7a.htseq.counts.gz,TCGA-BH-A0HA-11A,e666081b-caaf-4e8b-9446-807be71201a5,0389c08d-927d-4254-8d7f-f44963594db3
f4d80dc6-a28c-4d31-99e8-f58e78678654.htseq.counts.gz,TCGA-BH-A1FC-11A,b97bf89a-7a85-4eef-ae7e-f787aead1f0a,4a4d5cac-2926-4702-8df9-ad94bdfd897a
c5eb6a8e-2a5b-4268-8ae6-f6c13d3e3b01.htseq.counts.gz,TCGA-BH-A0HK-11A,24334ac1-28a3-4b61-b590-3f51e375b247,89257790-ab40-4231-b523-dea6b84e861c
9da11996-ba83-4163-bc96-c20a038ee77b.htseq.counts.gz,TCGA-AC-A2FF-11A,3ca67cd0-81da-4f68-a9fa-f1a8c013c28d,b78740ea-66ee-4ed4-b5e8-a2b2ae621c33
70029e42-3b29-48f5-908e-7cd203103277.htseq.counts.gz,TCGA-BH-A1EN-11A,858652b8-c4c2-41d8-be32-fdc88e1a7bb0,a35c94a8-a70b-4d98-beb1-895d6d3091ac
8b86fbec-ded3-4910-9a7b-c9e9d1c7a377.htseq.counts.gz,TCGA-BH-A0BQ-11A,b3bb8fd6-ee54-4813-b042-2bbe70115382,8df40ad3-a372-4c6e-96d9-e52a0b99c722
e91a54c8-5b35-47e6-a65d-0e3b07b31d40.htseq.counts.gz,TCGA-E2-A1IG-11A,bc0bc70f-c6cf-4dbc-9dc3-8b7bc5f381a4,450599b9-e524-4c84-9361-17e6d3b952cd
7e450615-1252-4b4c-bebb-0f292dec3ceb.htseq.counts.gz,TCGA-BH-A0DH-11A,491b6364-1223-474f-816f-e248c8c841e2,217c74fb-0fdc-4751-a9b2-395bfc1b194f
913970e0-54a5-44b3-a93d-a3d8218fb006.htseq.counts.gz,TCGA-E2-A1LH-11A,d8ecba6a-9fff-4993-a799-9a8d2aea524e,62cf137d-47c9-49e0-9c1a-b2301f98f743
f5aa7410-7a2e-4267-ba3a-2a6a391f6b45.htseq.counts.gz,TCGA-BH-A0DD-11A,dba9beec-5e51-48c0-9229-0ee286a02a1a,c9f65b52-9aae-4105-a53c-7018abebde66
dc03b9a1-8313-4705-a185-c42ddf9870b7.htseq.counts.gz,TCGA-BH-A1FN-11A,6dd0dd7b-62ff-4fd1-a99a-b265f1a91dca,695dced8-3a3e-4573-ae09-748b6afc891d
071c5b23-9ae3-4bc7-8a07-ce39445c8429.htseq.counts.gz,TCGA-E9-A1NG-11A,659b0170-e914-45ff-aa55-fcb8d3dc7b8a,0f77c43c-7754-4c4e-a8dd-e4e07694a7a7
6b59b355-7581-426d-98c1-36e132a77c4e.htseq.counts.gz,TCGA-A7-A0D9-11A,17baef7c-d97d-4b98-ab53-503ef856523d,4ede034d-9058-4750-9f83-6af2d3b62858
cd20a78a-7e98-4601-8cf0-3a121d58613c.htseq.counts.gz,TCGA-E2-A1BC-11A,d8492ebd-3d94-4a4b-8de7-386526691cc2,edef640b-f6e0-4d76-bac5-aec652687349
ef51ae2e-91ac-4d5f-ba2a-0ae978ba33b9.htseq.counts.gz,TCGA-BH-A1FM-11B,7eb18190-5a41-4637-9783-f81bbde499e4,5de4470b-d203-4077-9034-40a7ad5ce295
e84e835c-ce99-46bd-a50b-068cfb983143.htseq.counts.gz,TCGA-BH-A1FH-11B,1783cac1-253a-40af-a9ac-48dfb20e1ab8,af091eb0-baf2-4d5f-9118-8a1a0dc896dc
db630aab-54b5-4729-852a-aec20152be99.htseq.counts.gz,TCGA-BH-A1FU-11A,c348a9b3-c901-4384-a222-144387bac0c5,3cf0a287-af2f-4e61-87ed-a98bef5032a9
dc0592cf-5a96-4aed-86b2-eb7de5492b7c.htseq.counts.gz,TCGA-BH-A1FD-11B,3c8b5af9-c34d-43c2-b8c9-39ea11e44fa6,fe8b973d-6588-4436-8869-9b3656757d00
4fd01cd7-7ff5-4570-891e-747a0c640ddc.htseq.counts.gz,TCGA-BH-A0E1-11A,606fbc6a-b41b-441d-9401-51e54912bf5e,d1c75a43-a9b3-4829-845e-898d73acb2cd
db709478-5a22-473e-bccb-7f26c3c35578.htseq.counts.gz,TCGA-BH-A0BS-11A,2b22db1d-54a1-4b9e-a86e-a174cf51d95c,baed6bf5-04ec-481f-b0a2-13a9e9e40c00
f76b3ebd-e168-41b4-ac1f-e58b583a0506.htseq.counts.gz,TCGA-BH-A18M-11A,f63722c1-a0bb-4bf9-8a10-1d76a8e1a0ba,64d828af-2788-4dcc-9c3a-46bac0e462fb
57b2e9d8-ddae-4457-9959-0d911288e8dc.htseq.counts.gz,TCGA-E9-A1ND-11A,f06f09f3-8133-4a92-ac86-fbe64295e0d8,bc68952d-15cd-4f60-a425-b795ca5a9de8
17be1b8a-4b2d-499a-9847-37656dea85a8.htseq.counts.gz,TCGA-BH-A0B7-11A,214a4507-d974-4b3e-8525-7408fccc6a0f,51484f3d-972d-4c2a-b7f0-13c406bdcfb4
8a987f43-454e-4b94-a2ec-6079c58eb99b.htseq.counts.gz,TCGA-BH-A0B8-11A,d3a75976-67d3-40fa-9f6f-cf2a3d7b773c,4e3d3b6a-e77d-4dc3-9d0b-d20d4199f15f
7133f91c-4128-4578-a1cd-2c1ee81b3f16.htseq.counts.gz,TCGA-BH-A1F0-11B,21ef1730-e5a7-47ce-b419-d000bb59ae15,987bf9eb-5619-405e-a326-6de9a2554fcc
c1a570df-7a5f-44a1-9569-8a7eecb651d0.htseq.counts.gz,TCGA-BH-A1FG-11B,d4e7426c-9739-4585-9114-e564b13c7c02,f6ee2f6f-4432-472e-a450-0350a4061bd4
a33fd703-0e9d-4b9a-9650-7b8fcb86aeb2.htseq.counts.gz,TCGA-BH-A1EW-11B,9d166970-07c8-4ca3-9cfa-ed0049df9ecc,d4935d78-9cac-47be-9b79-ed6b506ad79a
3e19bb94-c3f1-4d42-868e-0bbc5defd999.htseq.counts.gz,TCGA-BH-A204-11A,05135396-df5c-49db-b34e-f4add5b65a2b,91408619-5d35-4cfb-a57b-95fbabdb1e57
f1afa28b-fac9-4e2e-b447-36097ef45a0b.htseq.counts.gz,TCGA-BH-A0BV-11A,87f03d04-e651-4a6e-aea6-1c946aa46202,61da654b-3099-4fe2-988b-a7e017acd4d1
edc3bfaa-aad7-44d5-8aa0-bb5a311b24c5.htseq.counts.gz,TCGA-BH-A1F6-11B,ad18820b-a804-49c0-ba8a-86c09fa6bce2,ea3aa827-70f9-4455-bed4-d699ed97517a
d7047346-49fd-444e-84d2-c3e4b7cda15b.htseq.counts.gz,TCGA-BH-A0DV-11A,96b9c7db-1be1-4b60-b47c-26b654c3d64c,ec384867-a44c-49fc-86c9-96bab1b2ddd2
8659f2c4-7492-46b3-9bbe-ea8ae7bbdd53.htseq.counts.gz,TCGA-BH-A18N-11A,665dd3d3-779c-4abd-b5d7-13342340451d,b4b400d7-e82b-4544-84d4-db3e9a81e2da
327a6650-be57-412e-bc3a-3aaf68d44022.htseq.counts.gz,TCGA-E9-A1NA-11A,af577366-0258-49e7-b6af-e70056c081a4,bb7e8319-d99a-45c5-be2a-1ece9103718b
