id	filename	md5	size	state
df403ddf-9e46-4224-97f9-4de4037990a2	UNCID_492754.TCGA-BH-A0DQ-11A-12R-A089-07.110912_UNC13-SN749_0111_AD0DEAABXX.7.trimmed.annotated.gene.quantification.txt	84b6ca19d791f44931896f3142e63d5b	1001432	live
bf648c12-71b5-4718-9f88-5ed0070b1dea	UNCID_568803.TCGA-BH-A208-11A-51R-A157-07.110926_UNC12-SN629_0143_AD0DY7ABXX.8.trimmed.annotated.gene.quantification.txt	fbe231daa4be136dbebffc6e37a67efb	996342	live
afca2537-e824-4bf9-aec8-f955c555fb03	UNCID_381234.TCGA-BH-A18V-11A-52R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.8.trimmed.annotated.gene.quantification.txt	55eaa5ffa61b503f5cc41051231de0a2	982618	live
63c3b32f-56db-41b8-ba06-3fff38f010c3	UNCID_619924.TCGA-E9-A1RI-11A-41R-A169-07.110919_UNC13-SN749_0113_AB00WUABXX.1.trimmed.annotated.gene.quantification.txt	4f1d6dac46314a1ca7e7e08313b481d3	980112	live
ac7edaab-65d5-4c85-8ba8-f05c885a1f69	UNCID_837009.TCGA-E9-A1N5-11A-41R-A14D-07.110809_UNC9-SN296_0227_AC0437ABXX.8.trimmed.annotated.gene.quantification.txt	16cda64a55e53ef714020598e150e01a	985823	live
6154beda-212d-4d67-bb9b-55d8933fb686	UNCID_830376.TCGA-A7-A0DB-11A-33R-A089-07.110909_UNC9-SN296_0240_BD0DDBABXX.2.trimmed.annotated.gene.quantification.txt	729f34cfa256d591eaede36079e6646c	975958	live
39fb71bd-07e6-45f2-b481-c925ced5db47	UNCID_439451.TCGA-BH-A0DT-11A-12R-A12D-07.110715_UNC14-SN744_0142_AB099EABXX.2.trimmed.annotated.gene.quantification.txt	39b837ee5912f3f17eb9d03aca5fcf30	993258	live
8027f89b-9806-4f0e-816a-c2eebb693797	UNCID_844791.TCGA-BH-A1FG-11B-12R-A13Q-07.110921_UNC9-SN296_0242_AD0DDEABXX.4.trimmed.annotated.gene.quantification.txt	9e1ac59dbae9006792467a3a87edefbd	976206	live
4698d6d1-3972-4b12-aea3-b44b4acaf59b	UNCID_568742.TCGA-AC-A23H-11A-12R-A157-07.110926_UNC12-SN629_0143_AD0DY7ABXX.2.trimmed.annotated.gene.quantification.txt	2230a48ff79421b7dfdec449020b1fee	993321	live
d4ef226f-41ee-4b26-bdd0-9b14c2a48c26	UNCID_832553.TCGA-E9-A1NF-11A-73R-A14D-07.110909_UNC9-SN296_0239_AD0DFDABXX.4.trimmed.annotated.gene.quantification.txt	3385ac4fb0837217afdab2a36caf2a1f	983040	live
86c05ebf-d084-4547-aae9-827354375acb	UNCID_381245.TCGA-BH-A18U-11A-23R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.7.trimmed.annotated.gene.quantification.txt	ea1708efc0bba20883b78fc4e5e66f0a	986825	live
a0c3d226-f655-44a4-80e8-212991512cb2	UNCID_435578.TCGA-BH-A0B5-11A-23R-A12P-07.110801_UNC10-SN254_0250_AC01YCABXX.2.trimmed.annotated.gene.quantification.txt	d83fcc45969a22df9f4fb1263c2793e1	962925	live
bd269d5a-cf2a-4be1-bd41-dcd8ae54f45f	UNCID_830482.TCGA-A7-A0D9-11A-53R-A089-07.110909_UNC9-SN296_0240_BD0DDBABXX.1.trimmed.annotated.gene.quantification.txt	eee2fff499e2959cf92e08e26b21fe31	985060	live
e488aca5-dafb-4039-a443-9116cdce7b82	UNCID_482780.TCGA-E9-A1N6-11A-32R-A144-07.110810_UNC10-SN254_0263_AB09WEABXX.2.trimmed.annotated.gene.quantification.txt	ba62f74167bdf25d8954b94ac47a5ee0	984157	live
d1ac374c-d23f-4d7b-b7e2-05cbb85731e1	UNCID_832930.TCGA-E9-A1N9-11A-71R-A14D-07.110909_UNC9-SN296_0239_AD0DFDABXX.2.trimmed.annotated.gene.quantification.txt	4dd4151956b22fbfefd244d8e9de8d73	1001011	live
db2d358f-8c66-419f-8615-0c798949cadb	UNCID_451535.TCGA-E2-A1LB-11A-22R-A144-07.110801_UNC12-SN629_0114_AC04B7ABXX.8.trimmed.annotated.gene.quantification.txt	f998f01a8a85a371b8ca03cb9ef08020	990388	live
edc64162-fd67-4b80-9670-da53866a6f45	UNCID_688740.TCGA-E9-A1ND-11A-43R-A144-07.110801_UNC12-SN629_0115_BD0DVEABXX.4.trimmed.annotated.gene.quantification.txt	4fff5ebee917380812f05e44fe7938f8	987252	live
b1bbddcd-4da4-4c07-b218-c9dcff7689bb	UNCID_401759.TCGA-BH-A1EN-11A-23R-A13Q-07.110729_UNC15-SN850_0102_BD0E5DABXX.5.trimmed.annotated.gene.quantification.txt	7d550f4536dff9d1efc7dcdd7cc229d3	994786	live
8685794d-3256-4638-a6ca-1d21331a3576	UNCID_439623.TCGA-BH-A18Q-11A-34R-A12D-07.110715_UNC10-SN254_0245_BD0DG6ABXX.3.trimmed.annotated.gene.quantification.txt	fc6949a5bc28068432a2402fbbc66ef0	1002039	live
9bf5869b-213e-41e8-9489-0cae3032000f	UNCID_829181.TCGA-BH-A0BJ-11A-23R-A089-07.110909_UNC9-SN296_0240_BD0DDBABXX.8.trimmed.annotated.gene.quantification.txt	9487c6b5aaf916530ae659d045b60569	994831	live
6d2ee64a-9ce9-4579-a10f-3e65ca801efe	UNCID_381186.TCGA-BH-A18L-11A-42R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.2.trimmed.annotated.gene.quantification.txt	65e95ba14c253d131315e12b79452763	989600	live
96b2219d-4c79-4aed-86a7-89beaaff6dfe	UNCID_831017.TCGA-BH-A0B3-11B-21R-A089-07.110909_UNC9-SN296_0240_BD0DDBABXX.5.trimmed.annotated.gene.quantification.txt	1fcfcce85f2259b48f799e4019ea4021	1003714	live
8f0ec020-838f-4f48-abcd-e1b47f144f1b	UNCID_420770.TCGA-BH-A0BQ-11A-33R-A115-07.110608_SN254_0230_AC03JGABXX.8.trimmed.annotated.gene.quantification.txt	ac28b37fe208f040ba43fc84e11f1f25	977965	live
b02eb684-ebd9-4ae5-be6b-8ec1039be5b9	UNCID_457067.TCGA-BH-A1F8-11B-21R-A13Q-07.110824_UNC11-SN627_0145_AD0DL7ABXX.4.trimmed.annotated.gene.quantification.txt	27ef3a31ada7a652e2d1cb25641ddd9f	985372	live
85046553-8691-47df-b066-e23e30a1336e	UNCID_400618.TCGA-BH-A1FM-11B-23R-A13Q-07.110729_UNC9-SN296_0211_BC046VABXX.3.trimmed.annotated.gene.quantification.txt	c4649fc773958103386ac8d0bb808aaf	995290	live
70756b15-e93c-4220-a573-1bb97beacb81	UNCID_420372.TCGA-BH-A0H5-11A-62R-A115-07.110608_UNC11-SN627_0103_BD0CVVABXX.2.trimmed.annotated.gene.quantification.txt	2f2be88a719e5ad1b21225ce62aaebb6	1007173	live
4d205160-9bf2-4b9a-bafe-bba41d4354de	UNCID_408182.TCGA-BH-A0DD-11A-23R-A12P-07.110725_UNC11-SN627_0128_AB0AYGABXX.6.trimmed.annotated.gene.quantification.txt	8596ec1728f0784c6e3ad9884e344b3b	980224	live
c0eeff24-db27-47da-aaf9-ec8481af0851	UNCID_623902.TCGA-AC-A2FB-11A-13R-A17B-07.111003_UNC13-SN749_0121_AB020YABXX.2.trimmed.annotated.gene.quantification.txt	3dd2de1441b9362da0798dca01cfaccf	996065	live
127c46f5-99e6-431f-be05-f50b7cd13c72	UNCID_490426.TCGA-E9-A1RD-11A-33R-A157-07.110912_UNC15-SN850_0121_AD0E16ABXX.8.trimmed.annotated.gene.quantification.txt	2748455e038d564125a1a9014eb6478b	990709	live
8f7c2370-c3f2-446b-99aa-9af9d39c4d9a	UNCID_843860.TCGA-BH-A203-11A-42R-A169-07.110921_UNC9-SN296_0243_BC010LABXX.3.trimmed.annotated.gene.quantification.txt	7132a9534c4293246bbf408c76fc25eb	1007428	live
53cc6cc5-0459-44ea-9767-3b74cd73a79d	UNCID_490905.TCGA-E9-A1RB-11A-33R-A157-07.110912_UNC15-SN850_0121_AD0E16ABXX.4.trimmed.annotated.gene.quantification.txt	156fed8ce5367b67ab05e635ee87ef55	998924	live
371b58cf-5cd3-4dc6-ae35-ea12fcec6fc9	UNCID_408545.TCGA-BH-A0BS-11A-11R-A12P-07.110706_UNC12-SN629_0107_BD0DKWABXX.1.trimmed.annotated.gene.quantification.txt	df6d78afcbe690a5cd0c1b8f1170d47e	988641	live
